source_key,source,season,club,player,player_id,link_status,candidate_count,position,is_captain,is_vice_captain,note,votes,source_citation
aa:2006:472,draftguru,2006,Western Bulldogs,Brad Johnson,421,resolved,1,FP,true,false,5 time All-Australian,,draftguru
aa:2006:473,draftguru,2006,Carlton,Brendan Fevola,196,resolved,1,FF,false,false,1 time All-Australian,,draftguru
aa:2006:474,draftguru,2006,Port Adelaide,Brendon Lade,822,resolved,1,Ru,false,false,1 time All-Australian,,draftguru
aa:2006:475,draftguru,2006,West Coast,Chris Judd,1122,resolved,1,RR,false,false,2 time All-Australian,,draftguru
aa:2006:476,draftguru,2006,Sydney,Craig Bolton,1090,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2006:477,draftguru,2006,West Coast,Darren Glass,1068,resolved,1,FB,false,false,1 time All-Australian,,draftguru
aa:2006:478,draftguru,2006,West Coast,Dean Cox,1079,resolved,1,IC,false,false,2 time All-Australian,,draftguru
aa:2006:479,draftguru,2006,Melbourne,James McDonald,730,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2006:480,draftguru,2006,Richmond,Joel Bowden,890,resolved,1,CHB,false,false,2 time All-Australian,,draftguru
aa:2006:481,draftguru,2006,Western Bulldogs,Lindsay Gilbee,471,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2006:482,draftguru,2006,Fremantle,Matthew Pavlich,544,resolved,1,IC,false,false,4 time All-Australian,,draftguru
aa:2006:483,draftguru,2006,Adelaide,Nathan Bassett,56,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2006:484,draftguru,2006,St Kilda,Nick Riewoldt,981,resolved,1,FP,false,false,2 time All-Australian,,draftguru
aa:2006:485,draftguru,2006,Sydney,Ryan O'Keefe,1024,resolved,0,HFF,false,false,1 time All-Australian,,draftguru
aa:2006:486,draftguru,2006,Western Bulldogs,Scott West,418,unique,1,C,false,false,5 time All-Australian,,draftguru
aa:2006:487,draftguru,2006,Port Adelaide,Shaun Burgoyne,1126,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2006:488,draftguru,2006,Adelaide,Simon Goodwin,51,resolved,1,W,false,false,4 time All-Australian,,draftguru
aa:2007:489,draftguru,2007,Adelaide,Andrew McLeod,30,resolved,1,HBF,true,false,5 time All-Australian,,draftguru
aa:2007:490,draftguru,2007,Western Bulldogs,Brad Johnson,421,resolved,1,FP,false,false,6 time All-Australian,,draftguru
aa:2007:491,draftguru,2007,Port Adelaide,Brendon Lade,822,resolved,1,IC,false,false,2 time All-Australian,,draftguru
aa:2007:492,draftguru,2007,North Melbourne,Brent Harvey,788,resolved,1,HFF,false,false,3 time All-Australian,,draftguru
aa:2007:493,draftguru,2007,Geelong,Cameron Ling,617,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2007:494,draftguru,2007,Geelong,Cameron Mooney,615,resolved,1,FP,false,false,1 time All-Australian,,draftguru
aa:2007:495,draftguru,2007,Hawthorn,Campbell Brown,1156,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2007:496,draftguru,2007,Port Adelaide,Chad Cornes,847,resolved,1,W,false,false,2 time All-Australian,,draftguru
aa:2007:497,draftguru,2007,West Coast,Daniel Kerr,1077,resolved,1,RR,false,false,1 time All-Australian,,draftguru
aa:2007:498,draftguru,2007,West Coast,Darren Glass,1068,resolved,1,FB,false,false,2 time All-Australian,,draftguru
aa:2007:499,draftguru,2007,Geelong,Darren Milburn,590,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2007:500,draftguru,2007,West Coast,Dean Cox,1079,resolved,1,Ru,false,false,3 time All-Australian,,draftguru
aa:2007:501,draftguru,2007,Essendon,Dustin Fletcher,304,resolved,1,IC,false,false,2 time All-Australian,,draftguru
aa:2007:502,draftguru,2007,Geelong,Gary Ablett,1105,resolved,2,Ro,false,false,1 time All-Australian,,draftguru
aa:2007:503,draftguru,2007,Geelong,Jimmy Bartel,1106,resolved,1,C,false,false,1 time All-Australian,,draftguru
aa:2007:504,draftguru,2007,Geelong,Joel Corey,616,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2007:505,draftguru,2007,Brisbane,Jonathan Brown,1092,resolved,1,CHF,false,true,1 time All-Australian,,draftguru
aa:2007:506,draftguru,2007,Port Adelaide,Kane Cornes,857,resolved,1,W,false,false,2 time All-Australian,,draftguru
aa:2007:507,draftguru,2007,Geelong,Matthew Egan,4064,resolved,1,CHB,false,false,1 time All-Australian,,draftguru
aa:2007:508,draftguru,2007,Fremantle,Matthew Pavlich,544,resolved,1,FF,false,false,5 time All-Australian,,draftguru
aa:2007:509,draftguru,2007,Geelong,Matthew Scarlett,604,resolved,1,BP,false,false,3 time All-Australian,,draftguru
aa:2007:510,draftguru,2007,Geelong,Steve Johnson,1140,resolved,1,HFF,false,false,1 time All-Australian,,draftguru
aa:2008:511,draftguru,2008,Fremantle,Aaron Sandilands,1421,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2008:512,draftguru,2008,Western Bulldogs,Adam Cooney,3940,resolved,1,W,false,false,1 time All-Australian,,draftguru
aa:2008:513,draftguru,2008,Carlton,Brendan Fevola,196,resolved,1,FP,false,false,2 time All-Australian,,draftguru
aa:2008:514,draftguru,2008,North Melbourne,Brent Harvey,788,resolved,1,HFF,false,false,4 time All-Australian,,draftguru
aa:2008:515,draftguru,2008,Carlton,Chris Judd,1122,resolved,1,RR,true,false,3 time All-Australian,,draftguru
aa:2008:516,draftguru,2008,Geelong,Corey Enright,621,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2008:517,draftguru,2008,Western Bulldogs,Dale Morris,4084,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2008:518,draftguru,2008,West Coast,Dean Cox,1079,resolved,1,Ru,false,false,4 time All-Australian,,draftguru
aa:2008:519,draftguru,2008,Geelong,Gary Ablett,1105,resolved,2,Ro,false,false,2 time All-Australian,,draftguru
aa:2008:520,draftguru,2008,Geelong,Jimmy Bartel,1106,resolved,1,W,false,false,2 time All-Australian,,draftguru
aa:2008:521,draftguru,2008,Geelong,Joel Corey,616,resolved,1,C,false,false,2 time All-Australian,,draftguru
aa:2008:522,draftguru,2008,Hawthorn,Lance Franklin,4065,resolved,1,FF,false,false,1 time All-Australian,,draftguru
aa:2008:523,draftguru,2008,Hawthorn,Luke Hodge,1134,resolved,1,HBF,false,false,2 time All-Australian,,draftguru
aa:2008:524,draftguru,2008,Fremantle,Matthew Pavlich,544,resolved,1,IC,false,false,6 time All-Australian,,draftguru
aa:2008:525,draftguru,2008,Richmond,Matthew Richardson,870,resolved,1,IC,false,false,3 time All-Australian,,draftguru
aa:2008:526,draftguru,2008,Geelong,Matthew Scarlett,604,resolved,1,FB,false,false,4 time All-Australian,,draftguru
aa:2008:527,draftguru,2008,Adelaide,Nathan Bock,3968,resolved,1,CHB,false,false,1 time All-Australian,,draftguru
aa:2008:528,draftguru,2008,St Kilda,Nick Riewoldt,981,resolved,1,CHF,false,false,3 time All-Australian,,draftguru
aa:2008:529,draftguru,2008,Collingwood,Paul Medhurst,1109,resolved,1,FP,false,false,1 time All-Australian,,draftguru
aa:2008:530,draftguru,2008,St Kilda,Sam Fisher,3975,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2008:531,draftguru,2008,Geelong,Steve Johnson,1140,resolved,1,HFF,false,false,2 time All-Australian,,draftguru
aa:2008:532,draftguru,2008,Geelong,Tom Harley,608,resolved,1,BP,false,true,1 time All-Australian,,draftguru
aa:2009:533,draftguru,2009,Fremantle,Aaron Sandilands,1421,resolved,1,Ru,false,false,2 time All-Australian,,draftguru
aa:2009:534,draftguru,2009,Sydney,Adam Goodes,1012,resolved,1,IC,false,false,3 time All-Australian,,draftguru
aa:2009:535,draftguru,2009,Carlton,Brendan Fevola,196,resolved,1,FF,false,false,3 time All-Australian,,draftguru
aa:2009:536,draftguru,2009,St Kilda,Brendon Goddard,1443,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2009:537,draftguru,2009,Western Bulldogs,Brian Lake,1217,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2009:538,draftguru,2009,Carlton,Chris Judd,1122,resolved,1,RR,false,true,4 time All-Australian,,draftguru
aa:2009:539,draftguru,2009,Geelong,Corey Enright,621,resolved,1,BP,false,false,2 time All-Australian,,draftguru
aa:2009:540,draftguru,2009,Sydney,Craig Bolton,1090,resolved,1,CHB,false,false,2 time All-Australian,,draftguru
aa:2009:541,draftguru,2009,Collingwood,Dane Swan,1460,resolved,1,HFF,false,false,1 time All-Australian,,draftguru
aa:2009:542,draftguru,2009,Geelong,Gary Ablett,1105,resolved,2,Ro,false,false,3 time All-Australian,,draftguru
aa:2009:543,draftguru,2009,Geelong,Joel Selwood,11538,resolved,1,W,false,false,1 time All-Australian,,draftguru
aa:2009:544,draftguru,2009,Brisbane,Jonathan Brown,1092,resolved,1,FP,false,false,2 time All-Australian,,draftguru
aa:2009:545,draftguru,2009,St Kilda,Leigh Montagna,1137,resolved,1,W,false,false,1 time All-Australian,,draftguru
aa:2009:546,draftguru,2009,St Kilda,Lenny Hayes,966,resolved,1,C,false,false,3 time All-Australian,,draftguru
aa:2009:547,draftguru,2009,Collingwood,Leon Davis,284,resolved,1,FP,false,false,1 time All-Australian,,draftguru
aa:2009:548,draftguru,2009,Western Bulldogs,Matthew Boyd,1450,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2009:549,draftguru,2009,Geelong,Matthew Scarlett,604,resolved,1,FB,false,false,5 time All-Australian,,draftguru
aa:2009:550,draftguru,2009,St Kilda,Nick Dal Santo,1132,resolved,1,IC,false,false,2 time All-Australian,,draftguru
aa:2009:551,draftguru,2009,Collingwood,Nick Maxwell,3980,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2009:552,draftguru,2009,St Kilda,Nick Riewoldt,981,resolved,1,CHF,true,false,4 time All-Australian,,draftguru
aa:2009:553,draftguru,2009,Geelong,Paul Chapman,614,resolved,1,HFF,false,false,1 time All-Australian,,draftguru
aa:2009:554,draftguru,2009,Adelaide,Simon Goodwin,51,resolved,1,HBF,false,false,5 time All-Australian,,draftguru
aa:2010:555,draftguru,2010,Fremantle,Aaron Sandilands,1421,resolved,1,Ru,false,false,3 time All-Australian,,draftguru
aa:2010:556,draftguru,2010,Collingwood,Alan Didak,301,resolved,1,HFF,false,false,2 time All-Australian,,draftguru
aa:2010:557,draftguru,2010,Western Bulldogs,Barry Hall,953,resolved,1,FP,false,false,4 time All-Australian,,draftguru
aa:2010:558,draftguru,2010,St Kilda,Brendon Goddard,1443,resolved,1,HBF,false,false,2 time All-Australian,,draftguru
aa:2010:559,draftguru,2010,Western Bulldogs,Brian Lake,1217,resolved,1,FB,false,false,2 time All-Australian,,draftguru
aa:2010:560,draftguru,2010,Carlton,Chris Judd,1122,resolved,1,IC,false,false,5 time All-Australian,,draftguru
aa:2010:561,draftguru,2010,Geelong,Corey Enright,621,resolved,1,BP,false,false,3 time All-Australian,,draftguru
aa:2010:562,draftguru,2010,Collingwood,Dane Swan,1460,resolved,1,RR,false,false,2 time All-Australian,,draftguru
aa:2010:563,draftguru,2010,Geelong,Gary Ablett,1105,resolved,2,Ro,false,true,4 time All-Australian,,draftguru
aa:2010:564,draftguru,2010,Geelong,Harry Taylor,11643,resolved,1,CHB,false,false,1 time All-Australian,,draftguru
aa:2010:565,draftguru,2010,Collingwood,Heritier Lumumba,4134,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2010:566,draftguru,2010,Richmond,Jack Riewoldt,11576,resolved,1,FF,false,false,1 time All-Australian,,draftguru
aa:2010:567,draftguru,2010,Melbourne,James Frawley,11575,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2010:568,draftguru,2010,Geelong,Joel Selwood,11538,resolved,1,W,false,false,2 time All-Australian,,draftguru
aa:2010:569,draftguru,2010,Hawthorn,Lance Franklin,4065,resolved,1,CHF,false,false,2 time All-Australian,,draftguru
aa:2010:570,draftguru,2010,St Kilda,Leigh Montagna,1137,resolved,1,W,false,false,2 time All-Australian,,draftguru
aa:2010:571,draftguru,2010,Hawthorn,Luke Hodge,1134,resolved,1,C,true,false,3 time All-Australian,,draftguru
aa:2010:572,draftguru,2010,Melbourne,Mark Jamar,1425,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2010:573,draftguru,2010,West Coast,Mark LeCras,4114,resolved,1,FP,false,false,1 time All-Australian,,draftguru
aa:2010:574,draftguru,2010,Geelong,Paul Chapman,614,resolved,1,HFF,false,false,2 time All-Australian,,draftguru
aa:2010:575,draftguru,2010,Collingwood,Scott Pendlebury,4182,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2010:576,draftguru,2010,Geelong,Steve Johnson,1140,resolved,1,IC,false,false,3 time All-Australian,,draftguru
aa:2011:577,draftguru,2011,Sydney,Adam Goodes,1012,resolved,1,FP,false,false,4 time All-Australian,,draftguru
aa:2011:578,draftguru,2011,Collingwood,Ben Reid,11589,resolved,1,CHB,false,false,1 time All-Australian,,draftguru
aa:2011:579,draftguru,2011,Carlton,Chris Judd,1122,resolved,1,RR,false,true,6 time All-Australian,,draftguru
aa:2011:580,draftguru,2011,Geelong,Corey Enright,621,resolved,1,BP,false,false,4 time All-Australian,,draftguru
aa:2011:581,draftguru,2011,Collingwood,Dale Thomas,4152,resolved,1,W,false,false,1 time All-Australian,,draftguru
aa:2011:582,draftguru,2011,Collingwood,Dane Swan,1460,resolved,1,HFF,false,false,3 time All-Australian,,draftguru
aa:2011:583,draftguru,2011,West Coast,Darren Glass,1068,resolved,1,FB,false,false,3 time All-Australian,,draftguru
aa:2011:584,draftguru,2011,West Coast,Dean Cox,1079,resolved,1,Ru,false,false,5 time All-Australian,,draftguru
aa:2011:585,draftguru,2011,North Melbourne,Drew Petrie,806,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2011:586,draftguru,2011,Gold Coast,Gary Ablett,1105,resolved,2,Ro,true,false,5 time All-Australian,,draftguru
aa:2011:587,draftguru,2011,Geelong,James Kelly,1141,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2011:588,draftguru,2011,Hawthorn,Lance Franklin,4065,resolved,1,FF,false,false,3 time All-Australian,,draftguru
aa:2011:589,draftguru,2011,Collingwood,Leon Davis,284,resolved,1,HBF,false,false,2 time All-Australian,,draftguru
aa:2011:590,draftguru,2011,Carlton,Marc Murphy,4148,resolved,1,HFF,false,false,1 time All-Australian,,draftguru
aa:2011:591,draftguru,2011,Western Bulldogs,Matthew Boyd,1450,resolved,1,IC,false,false,2 time All-Australian,,draftguru
aa:2011:592,draftguru,2011,Geelong,Matthew Scarlett,604,resolved,1,BP,false,false,6 time All-Australian,,draftguru
aa:2011:593,draftguru,2011,St Kilda,Nick Dal Santo,1132,resolved,1,IC,false,false,3 time All-Australian,,draftguru
aa:2011:594,draftguru,2011,Western Bulldogs,Robert Murphy,468,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2011:595,draftguru,2011,Hawthorn,Sam Mitchell,1135,resolved,1,C,false,false,1 time All-Australian,,draftguru
aa:2011:596,draftguru,2011,Collingwood,Scott Pendlebury,4182,resolved,1,W,false,false,2 time All-Australian,,draftguru
aa:2011:597,draftguru,2011,St Kilda,Stephen Milne,978,resolved,1,FP,false,false,1 time All-Australian,,draftguru
aa:2011:598,draftguru,2011,Collingwood,Travis Cloke,4086,resolved,1,CHF,false,false,1 time All-Australian,,draftguru
aa:2012:599,draftguru,2012,West Coast,Beau Waters,3960,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2012:600,draftguru,2012,Richmond,Brett Deledio,4068,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2012:601,draftguru,2012,Hawthorn,Cyril Rioli,11632,resolved,1,HFF,false,false,1 time All-Australian,,draftguru
aa:2012:602,draftguru,2012,Collingwood,Dane Swan,1460,resolved,1,IC,false,false,4 time All-Australian,,draftguru
aa:2012:603,draftguru,2012,West Coast,Darren Glass,1068,resolved,1,BP,true,false,4 time All-Australian,,draftguru
aa:2012:604,draftguru,2012,Collingwood,Dayne Beams,11728,resolved,1,W,false,false,1 time All-Australian,,draftguru
aa:2012:605,draftguru,2012,West Coast,Dean Cox,1079,resolved,1,FP,false,false,6 time All-Australian,,draftguru
aa:2012:606,draftguru,2012,Gold Coast,Gary Ablett,1105,resolved,2,Ro,false,true,6 time All-Australian,,draftguru
aa:2012:607,draftguru,2012,Hawthorn,Grant Birchall,4149,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2012:608,draftguru,2012,Essendon,Jobe Watson,1461,resolved,1,C,false,false,1 time All-Australian,,draftguru
aa:2012:609,draftguru,2012,Sydney,Josh Kennedy,11672,resolved,2,IC,false,false,1 time All-Australian,,draftguru
aa:2012:610,draftguru,2012,Hawthorn,Lance Franklin,4065,resolved,1,CHF,false,false,4 time All-Australian,,draftguru
aa:2012:611,draftguru,2012,Fremantle,Luke McPharlin,677,resolved,1,FB,false,false,1 time All-Australian,,draftguru
aa:2012:612,draftguru,2012,West Coast,Nic Naitanui,11768,resolved,1,Ru,false,false,1 time All-Australian,,draftguru
aa:2012:613,draftguru,2012,Adelaide,Patrick Dangerfield,11700,resolved,1,HFF,false,false,1 time All-Australian,,draftguru
aa:2012:614,draftguru,2012,Collingwood,Scott Pendlebury,4182,resolved,1,IC,false,false,3 time All-Australian,,draftguru
aa:2012:615,draftguru,2012,Adelaide,Scott Thompson,755,resolved,2,RR,false,false,1 time All-Australian,,draftguru
aa:2012:616,draftguru,2012,St Kilda,Sean Dempster,4073,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2012:617,draftguru,2012,St Kilda,Stephen Milne,978,resolved,1,FP,false,false,2 time All-Australian,,draftguru
aa:2012:618,draftguru,2012,Sydney,Ted Richards,1119,resolved,1,CHB,false,false,1 time All-Australian,,draftguru
aa:2012:619,draftguru,2012,Geelong,Tom Hawkins,11548,resolved,1,FF,false,false,1 time All-Australian,,draftguru
aa:2012:620,draftguru,2012,Richmond,Trent Cotchin,11666,resolved,1,W,false,false,1 time All-Australian,,draftguru
aa:2013:621,draftguru,2013,Geelong,Andrew Mackie,3958,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2013:622,draftguru,2013,Port Adelaide,Chad Wingard,12047,resolved,1,FP,false,false,1 time All-Australian,,draftguru
aa:2013:623,draftguru,2013,Geelong,Corey Enright,621,resolved,1,BP,false,false,5 time All-Australian,,draftguru
aa:2013:624,draftguru,2013,Sydney,Dan Hannebery,11783,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2013:625,draftguru,2013,Collingwood,Dane Swan,1460,resolved,1,RR,false,false,5 time All-Australian,,draftguru
aa:2013:626,draftguru,2013,Gold Coast,Gary Ablett,1105,resolved,2,Ro,false,true,7 time All-Australian,,draftguru
aa:2013:627,draftguru,2013,Geelong,Harry Taylor,11643,resolved,1,CHB,false,false,2 time All-Australian,,draftguru
aa:2013:628,draftguru,2013,Sydney,Jarrad McVeigh,3950,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2013:629,draftguru,2013,Hawthorn,Jarryd Roughead,4078,resolved,1,FP,false,false,1 time All-Australian,,draftguru
aa:2013:630,draftguru,2013,GWS,Jeremy Cameron,12017,resolved,1,FF,false,false,1 time All-Australian,,draftguru
aa:2013:631,draftguru,2013,Essendon,Jobe Watson,1461,resolved,1,IC,false,false,2 time All-Australian,,draftguru
aa:2013:632,draftguru,2013,Geelong,Joel Selwood,11538,resolved,1,C,true,false,3 time All-Australian,,draftguru
aa:2013:633,draftguru,2013,Sydney,Kieren Jack,11546,resolved,1,HFF,false,false,1 time All-Australian,,draftguru
aa:2013:634,draftguru,2013,Fremantle,Michael Johnson,4083,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2013:635,draftguru,2013,Adelaide,Patrick Dangerfield,11700,resolved,1,HFF,false,false,2 time All-Australian,,draftguru
aa:2013:636,draftguru,2013,Western Bulldogs,Ryan Griffen,4080,resolved,1,W,false,false,1 time All-Australian,,draftguru
aa:2013:637,draftguru,2013,Hawthorn,Sam Mitchell,1135,resolved,1,HBF,false,false,2 time All-Australian,,draftguru
aa:2013:638,draftguru,2013,Collingwood,Scott Pendlebury,4182,resolved,1,W,false,false,4 time All-Australian,,draftguru
aa:2013:639,draftguru,2013,North Melbourne,Scott Thompson,11636,resolved,2,FB,false,false,1 time All-Australian,,draftguru
aa:2013:640,draftguru,2013,Port Adelaide,Travis Boak,11583,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2013:641,draftguru,2013,Collingwood,Travis Cloke,4086,resolved,1,CHF,false,false,2 time All-Australian,,draftguru
aa:2013:642,draftguru,2013,Western Bulldogs,Will Minson,2332,resolved,1,Ru,false,false,1 time All-Australian,,draftguru
aa:2014:643,draftguru,2014,Fremantle,Aaron Sandilands,1421,resolved,1,Ru,false,false,4 time All-Australian,,draftguru
aa:2014:644,draftguru,2014,Richmond,Alex Rance,11733,resolved,1,CHB,false,false,1 time All-Australian,,draftguru
aa:2014:645,draftguru,2014,Adelaide,Brodie Smith,11891,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2014:646,draftguru,2014,Essendon,Cale Hooker,11702,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2014:647,draftguru,2014,Adelaide,Daniel Talia,11989,resolved,1,FB,false,false,1 time All-Australian,,draftguru
aa:2014:648,draftguru,2014,Essendon,Dyson Heppell,11896,resolved,1,W,false,false,1 time All-Australian,,draftguru
aa:2014:649,draftguru,2014,Gold Coast,Gary Ablett,1105,resolved,2,Ro,false,false,8 time All-Australian,,draftguru
aa:2014:650,draftguru,2014,Fremantle,Hayden Ballantyne,11770,resolved,1,FP,false,false,1 time All-Australian,,draftguru
aa:2014:651,draftguru,2014,Hawthorn,Jarryd Roughead,4078,resolved,1,FP,false,false,2 time All-Australian,,draftguru
aa:2014:652,draftguru,2014,Geelong,Joel Selwood,11538,resolved,1,RR,true,false,4 time All-Australian,,draftguru
aa:2014:653,draftguru,2014,Hawthorn,Jordan Lewis,4077,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2014:654,draftguru,2014,Sydney,Josh Kennedy,11672,resolved,2,C,false,false,2 time All-Australian,,draftguru
aa:2014:655,draftguru,2014,Sydney,Lance Franklin,4065,resolved,1,FF,false,false,5 time All-Australian,,draftguru
aa:2014:656,draftguru,2014,Hawthorn,Luke Breust,11954,resolved,1,HFF,false,false,1 time All-Australian,,draftguru
aa:2014:657,draftguru,2014,Fremantle,Nathan Fyfe,11834,resolved,0,W,false,false,1 time All-Australian,,draftguru
aa:2014:658,draftguru,2014,Sydney,Nick Malceski,4117,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2014:659,draftguru,2014,St Kilda,Nick Riewoldt,981,resolved,1,CHF,false,true,5 time All-Australian,,draftguru
aa:2014:660,draftguru,2014,Sydney,Nick Smith,11653,resolved,2,BP,false,false,1 time All-Australian,,draftguru
aa:2014:661,draftguru,2014,Port Adelaide,Robbie Gray,11578,resolved,1,HFF,false,false,1 time All-Australian,,draftguru
aa:2014:662,draftguru,2014,Collingwood,Scott Pendlebury,4182,resolved,1,IC,false,false,5 time All-Australian,,draftguru
aa:2014:663,draftguru,2014,Brisbane,Tom Rockliff,11787,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2014:664,draftguru,2014,Port Adelaide,Travis Boak,11583,resolved,1,IC,false,false,2 time All-Australian,,draftguru
aa:2015:665,draftguru,2015,Richmond,Alex Rance,11733,resolved,1,FB,false,false,2 time All-Australian,,draftguru
aa:2015:666,draftguru,2015,West Coast,Andrew Gaff,11904,resolved,1,W,false,false,1 time All-Australian,,draftguru
aa:2015:667,draftguru,2015,Richmond,Brett Deledio,4068,resolved,1,IC,false,false,2 time All-Australian,,draftguru
aa:2015:668,draftguru,2015,Port Adelaide,Chad Wingard,12047,resolved,1,HFF,false,false,2 time All-Australian,,draftguru
aa:2015:669,draftguru,2015,Hawthorn,Cyril Rioli,11632,resolved,1,HFF,false,false,2 time All-Australian,,draftguru
aa:2015:670,draftguru,2015,Sydney,Dan Hannebery,11783,resolved,1,W,false,false,2 time All-Australian,,draftguru
aa:2015:671,draftguru,2015,Fremantle,David Mundy,4088,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2015:672,draftguru,2015,Western Bulldogs,Easton Wood,11788,resolved,1,HBF,false,false,1 time All-Australian,,draftguru
aa:2015:673,draftguru,2015,Adelaide,Eddie Betts,4060,resolved,1,FP,false,false,1 time All-Australian,,draftguru
aa:2015:674,draftguru,2015,GWS,Heath Shaw,4132,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2015:675,draftguru,2015,Richmond,Jack Riewoldt,11576,resolved,1,CHF,false,false,2 time All-Australian,,draftguru
aa:2015:676,draftguru,2015,Western Bulldogs,Jake Stringer,12167,resolved,1,FP,false,false,1 time All-Australian,,draftguru
aa:2015:677,draftguru,2015,Hawthorn,Josh Gibson,4145,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2015:678,draftguru,2015,West Coast,Josh Kennedy,4169,resolved,2,FF,false,true,1 time All-Australian,,draftguru
aa:2015:679,draftguru,2015,West Coast,Matt Priddis,4186,resolved,1,C,false,false,1 time All-Australian,,draftguru
aa:2015:680,draftguru,2015,Essendon,Michael Hurley,11715,resolved,1,CHB,false,false,1 time All-Australian,,draftguru
aa:2015:681,draftguru,2015,Fremantle,Nathan Fyfe,11834,resolved,0,RR,false,false,2 time All-Australian,,draftguru
aa:2015:682,draftguru,2015,Adelaide,Patrick Dangerfield,11700,resolved,1,Ro,false,false,3 time All-Australian,,draftguru
aa:2015:683,draftguru,2015,Port Adelaide,Robbie Gray,11578,resolved,1,IC,false,false,2 time All-Australian,,draftguru
aa:2015:684,draftguru,2015,Western Bulldogs,Robert Murphy,468,resolved,1,HBF,true,false,2 time All-Australian,,draftguru
aa:2015:685,draftguru,2015,Hawthorn,Sam Mitchell,1135,resolved,1,IC,false,false,3 time All-Australian,,draftguru
aa:2015:686,draftguru,2015,North Melbourne,Todd Goldstein,11686,resolved,1,Ru,false,false,1 time All-Australian,,draftguru
aa:2016:687,draftguru,2016,Richmond,Alex Rance,11733,resolved,1,FB,false,false,3 time All-Australian,,draftguru
aa:2016:688,draftguru,2016,Geelong,Corey Enright,621,resolved,1,HBF,false,false,6 time All-Australian,,draftguru
aa:2016:689,draftguru,2016,Hawthorn,Cyril Rioli,11632,resolved,1,HFF,false,false,3 time All-Australian,,draftguru
aa:2016:690,draftguru,2016,Sydney,Dan Hannebery,11783,resolved,1,W,false,false,3 time All-Australian,,draftguru
aa:2016:691,draftguru,2016,Sydney,Dane Rampe,12140,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2016:692,draftguru,2016,Adelaide,Daniel Talia,11989,resolved,1,CHB,false,false,2 time All-Australian,,draftguru
aa:2016:693,draftguru,2016,Richmond,Dustin Martin,11794,resolved,1,IC,false,false,1 time All-Australian,,draftguru
aa:2016:694,draftguru,2016,Adelaide,Eddie Betts,4060,resolved,1,FP,false,false,2 time All-Australian,,draftguru
aa:2016:695,draftguru,2016,GWS,Heath Shaw,4132,resolved,1,HBF,false,false,2 time All-Australian,,draftguru
aa:2016:696,draftguru,2016,West Coast,Jeremy McGovern,12273,resolved,1,BP,false,false,1 time All-Australian,,draftguru
aa:2016:697,draftguru,2016,Geelong,Joel Selwood,11538,resolved,1,Ro,true,false,5 time All-Australian,,draftguru
aa:2016:698,draftguru,2016,Sydney,Josh Kennedy,11672,resolved,2,C,false,false,3 time All-Australian,,draftguru
